_id,user_id,product_id,rating
6614cf695d1100f390716712,11,b8682812ef34c23509764d9d96812107,4
6614cf695d1100f390716713,11,40737fb47ea485309a529ebc0e574a1a,3
6614cf695d1100f390716714,11,13b26e6348f33060f92bfa9b309e90da,3
6614cf695d1100f390716715,11,a5e1d08ee8a20a17f31d2e2a16c59268,3
6614cf695d1100f390716716,11,37cded0a92727142293921e711c05e7a,3
6614cf695d1100f390716717,11,803287100,4
6614cf695d1100f390716718,11,B07SRKBGZR,1
6614cf695d1100f390716719,11,NYFJKWCH01165,1
6614cf695d1100f39071671a,11,716724022,3
6614cf695d1100f39071671b,12,d7098648e3572010c607138d09906a70,4
6614cf695d1100f39071671c,12,b575485d33a26f9ff7ccb11bcf73accc,3
6614cf695d1100f39071671d,12,4a39802cb91e663add068ceb67064b26,5
6614cf695d1100f39071671e,12,e84f0eb6169838d425c57879631780a4,5
6614cf695d1100f39071671f,12,5bb83d1f43235e4757592b8931957ecd,4
6614cf695d1100f390716720,12,1f5c35a79325b8239e65aa22ffa96b61,4
6614cf695d1100f390716721,12,4b541b8383e85b02057d0b744d7b814b,4
6614cf695d1100f390716722,12,a96200bf0e847a15f64366eef7a131ef,3
6614cf695d1100f390716723,12,B076TNGX9Q,1
6614cf695d1100f390716724,12,f364437c-9b30-594c-b130-7a3d502ff94a,3
6614cf695d1100f390716725,12,c1dfe3f0-aec4-5e2b-9d70-e301811cc20a,2
6614cf695d1100f390716726,12,449216411,3
6614cf695d1100f390716727,13,2f1039d6a765bb3c6d8dadcc4040d4e4,5
6614cf695d1100f390716728,13,198651a0f2df856435f4e7401d2329ca,5
6614cf695d1100f390716729,13,3059cfe57bc6c958ea6b31da16926f48,5
6614cf695d1100f39071672a,13,83c5d5b3ba41c3753edb021d8b53e0b8,3
6614cf695d1100f39071672b,13,c7ea595dbeefc0032ef277165dfedbf2,3
6614cf695d1100f39071672c,13,f6203b2e30a140063b1ce19579ece437,5
6614cf695d1100f39071672d,13,d4e59e5f6a34613198d8ae60c6edb3da,5
6614cf695d1100f39071672e,13,d3a90f57ce914c777966772849e99023,5
6614cf695d1100f39071672f,13,NYFDKDPI00918,1
6614cf695d1100f390716730,13,B00HTARB3I,1
6614cf695d1100f390716731,13,B08KLBNMCB,3
6614cf695d1100f390716732,13,553295233,3
6614cf695d1100f390716733,14,60308255c723f6b68defacaa23fa1cdc,5
6614cf695d1100f390716734,14,e7a8c164491f89ca4bdff2b6dc436f8f,5
6614cf695d1100f390716735,14,301d92ec590b6a046789490ba72772ea,3
6614cf695d1100f390716736,14,f96d95ba0589bf0e3c5211f2d2b31ec8,5
6614cf695d1100f390716737,14,ac2241c7446affd557bad81f1952cc75,4
6614cf695d1100f390716738,14,1de952b452f10de3c3c8a35ca36e2158,5
6614cf695d1100f390716739,14,9f53febe779ec8b1e23f888efe7eb1a2,3
6614cf695d1100f39071673a,14,ad2784ef6aa8ab43237430f2b4124faf,5
6614cf695d1100f39071673b,14,B07PBD1XWD,1
6614cf695d1100f39071673c,14,ESPAA00000153,3
6614cf695d1100f39071673d,14,B07CV9S2PF,3
6614cf695d1100f39071673e,14,B01NBUBRQT,2
6614cf695d1100f39071673f,15,53bdfac336884db9dddd4c68ea526e1b,5
6614cf695d1100f390716740,15,c38945543b99b09804c2d550723488a3,5
6614cf695d1100f390716741,15,32c3d827a4f0499dc86943c025697164,5
6614cf695d1100f390716742,15,bf456e68464aa97bc15c5c28966f2a4a,3
6614cf695d1100f390716743,15,eba3224a416ac85a6bb548859dd22b81,3
6614cf695d1100f390716744,15,595288414c8228dedd099525326e4c65,4
6614cf695d1100f390716745,15,57c0941d811fb0c16acf5feeed6669a1,3
6614cf695d1100f390716746,15,6aaa19b3539e17d5adb109baa42b0acf,5
6614cf695d1100f390716747,15,688176992,3
6614cf695d1100f390716748,15,B07SHZSL7X,2
6614cf695d1100f390716749,15,553211714,3
6614cf695d1100f39071674a,15,785268030,3
6614cf695d1100f39071674b,16,efe7f8dfbd9e6f35d4d32fa173ab0234,5
6614cf695d1100f39071674c,16,a0b44de93cb1f5ae2c07d99e1a1b001e,3
6614cf695d1100f39071674d,16,f903b299e5321dc07c5d606c205f0fbd,5
6614cf695d1100f39071674e,16,2193ecb1250c5bb0338f418048cbda18,3
6614cf695d1100f39071674f,16,e50478eb778510b3a08a9d699b809bff,5
6614cf695d1100f390716750,16,82dc7e00bf745e40f7e15211c8d026be,5
6614cf695d1100f390716751,16,25ac5cb712cdd4b3b065ef7afa7296ab,5
6614cf695d1100f390716752,16,0cf29f6f1f7d5bd1053198706dc24e23,5
6614cf695d1100f390716753,16,192820575,2
6614cf695d1100f390716754,16,d7990c7a-9016-52f5-a959-d8d72b7f9d55,2
6614cf695d1100f390716755,16,1579213405,2
6614cf695d1100f390716756,16,B083ZZK5T6,2
6614cf695d1100f390716757,17,bc462e52683c3f7794a80f81cd39a2b8,5
6614cf695d1100f390716758,17,95f110aa29e085b133eea310ea0645cd,5
6614cf695d1100f390716759,17,234a08f52d33032eb3e4c9313352c094,5
6614cf695d1100f39071675a,17,ef1e9135bea97544937855b3e87d6f18,3
6614cf695d1100f39071675b,17,bc9fa05b08cee60dc8acc77acf06a464,5
6614cf695d1100f39071675c,17,eb14308d65cec828f3b5ca4aaa568d85,4
6614cf695d1100f39071675d,17,52924edfc07314758759676ca3ae0145,3
6614cf695d1100f39071675e,17,b9d7dacc02d8ebfc9b4c376b221cd5b8,5
6614cf695d1100f39071675f,17,553573403,4
6614cf695d1100f390716760,17,330352253,1
6614cf695d1100f390716761,17,B07QLM86XD,1
6614cf695d1100f390716762,17,1555171559,3
6614cf695d1100f390716763,18,79e3041db1ebd4fdd038c9d2cf0ef04e,3
6614cf695d1100f390716764,18,e66528c5f51ad96ebf5521d80b6b481c,5
6614cf695d1100f390716765,18,e329aca09247a5959f1980d6ab66ad1c,4
6614cf695d1100f390716766,18,c62f69eafe418abc823d0c9b89818158,4
6614cf695d1100f390716767,18,40c3c546a92b541e1260ec1ff9f01baa,5
6614cf695d1100f390716768,18,0febdb7595e97120eca986ae4da69495,4
6614cf695d1100f390716769,18,b92f467302d27d13d80de4f3778ace98,5
6614cf695d1100f39071676a,18,2d6e918241af168249427e9a151bb91c,5
6614cf695d1100f39071676b,18,NYFGIOR001751,1
6614cf695d1100f39071676c,18,NYFOUIM000097,1
6614cf695d1100f39071676d,18,385503970,1
6614cf695d1100f39071676e,18,B01N1RZ9WK,1
6614cf695d1100f39071676f,19,5fbbe1818efd5c7b1501aa66ef516dab,3
6614cf695d1100f390716770,19,e5833048ce108bf51a98d821160e0c57,3
6614cf695d1100f390716771,19,2e0a873b978039c2fa57a4092e90b051,5
6614cf695d1100f390716772,19,af2f5255e84731bb47070819dc1c7c97,5
6614cf695d1100f390716773,19,87cd42a3864fb079b07e0144c51f128e,4
6614cf695d1100f390716774,19,e008b649a7c88fc1427a25f254508c91,5
6614cf695d1100f390716775,19,1e4f2fe00ff6b5efc25bf1107fd7fc63,3
6614cf695d1100f390716776,19,c1fc870440259ca21bf3b3d893c37f06,5
6614cf695d1100f390716777,19,743407148,2
6614cf695d1100f390716778,19,NYFCAR0000368,4
6614cf695d1100f390716779,19,B08YRQRV9W,4
6614cf695d1100f39071677a,19,B07TS9CLJL,4
6614cf695d1100f39071677b,20,61a0c8cc7c649e43b530b4f18d986a56,5
6614cf695d1100f39071677c,20,6fcb99eb36fae8c68110e96669d6b87e,4
6614cf695d1100f39071677d,20,d053dbc0e5c8609a6e5099a4a58b5861,4
6614cf695d1100f39071677e,20,364d19781505525c6917a216c77afae5,3
6614cf695d1100f39071677f,20,7ce9a8ce29086faec7ab4a81dbc9d71c,3
6614cf695d1100f390716780,20,95a0f259a434524c1926e055c9133013,3
6614cf695d1100f390716781,20,a5e1ade415c18a01a912da1a45ec0027,4
6614cf695d1100f390716782,20,7f4365fafffc731896d5ee4c36c45b00,5
6614cf695d1100f390716783,20,B08W5HJXDC,4
6614cf695d1100f390716784,20,6650c2c9-32a3-591f-b73d-6ca9200a2b61,2
6614cf695d1100f390716785,20,B010NLJYES,1
6614cf695d1100f390716786,20,eb45ed14-78cf-5559-9c7c-8fa2316d517e,1
6614cf695d1100f390716787,21,94ad8971ce6eb61f70cd3d849011bef8,3
6614cf695d1100f390716788,21,7edbff77b5a1963eafd07e27ce66f5f3,4
6614cf695d1100f390716789,21,01775d39e8900ce65245e3591bcc87ef,3
6614cf695d1100f39071678a,21,b'\xe0\xa4\xb3\x9e@fJ\xe5\x85J\x83\xecd\x1biq',5
6614cf695d1100f39071678b,21,9e8cf64f33d135663346d941665f0b92,3
6614cf695d1100f39071678c,21,0d3a68e3d641fed7a725af2ff98be3ac,5
6614cf695d1100f39071678d,21,fec734b344cb5b4229f470c7d2e2aba2,5
6614cf695d1100f39071678e,21,cae5f5fca71ddb4c02f43be5957747b4,4
6614cf695d1100f39071678f,21,399523308,1
6614cf695d1100f390716790,21,3257229534,4
6614cf695d1100f390716791,21,68c03904-01b1-5be0-ab08-5aec5e90d2d1,3
6614cf695d1100f390716792,21,891090665,4
6614cf695d1100f390716793,22,5f7b04d6ced886e2e94231ed57e73d1d,3
6614cf695d1100f390716794,22,9c16bad3958e88b21facf5fc689c7a73,4
6614cf695d1100f390716795,22,024a4a1df756926e02e264de7817ad1c,3
6614cf695d1100f390716796,22,5c115a5933afda34faf293ff57b455d2,5
6614cf695d1100f390716797,22,191dcd56a56f7d9237d5d329118a4ae8,5
6614cf695d1100f390716798,22,59aabc7aa2d7cb4b1742f5c72ae30af5,3
6614cf695d1100f390716799,22,363943d4e3a1803477fa8b5c52409cf1,3
6614cf695d1100f39071679a,22,dd1a047f29b54acf5c53bbd4580a4aca,5
6614cf695d1100f39071679b,22,B08PKRCFWT,3
6614cf695d1100f39071679c,22,deaa87b3-0148-511f-b374-61fc29de9a2c,4
6614cf695d1100f39071679d,22,ESPAA00000153,4
6614cf695d1100f39071679e,22,B08PHM3XGV,3
6614cf695d1100f39071679f,23,b'W*\x17NO\xedB\xc3\xb4\xbe\xa4\xc9\x8f\x11\x8a\xd9',4
6614cf695d1100f3907167a0,23,3ec24dea97f516632abee8b234ac84f5,4
6614cf695d1100f3907167a1,23,d9f0af321c22c625b2a9145fbcdccbe2,4
6614cf695d1100f3907167a2,23,dd68c0240fee00d3433d6c8dba1ecec1,5
6614cf695d1100f3907167a3,23,d77f6253ce17a4a67370d494bb8cd112,4
6614cf695d1100f3907167a4,23,ab499f31d4107d87032c69e9b167f5f4,5
6614cf695d1100f3907167a5,23,4a44393d80dee6ca183f5ba79b1b1994,5
6614cf695d1100f3907167a6,23,cdda04938b935a9146411c1a5b77e9bb,4
6614cf695d1100f3907167a7,23,038542194X,4
6614cf695d1100f3907167a8,23,B08W286NLF,2
6614cf695d1100f3907167a9,23,140327738,3
6614cf695d1100f3907167aa,23,446602086,3
6614cf695d1100f3907167ab,24,74ab33c4df98765cae892c574514ff35,5
6614cf695d1100f3907167ac,24,11fd63f844ef06a2fca77513c546dde2,4
6614cf695d1100f3907167ad,24,0af2da24a4c8f777ac9a8f255347c9af,4
6614cf695d1100f3907167ae,24,b89801f69e17908fa86263f89010c367,3
6614cf695d1100f3907167af,24,faa89722bc2004c48605b3b89a5bc1d6,3
6614cf695d1100f3907167b0,24,e6128e507378640b214e87e8ce70a681,3
6614cf695d1100f3907167b1,24,5808e725d0a52189c2293d6f410eef7c,3
6614cf695d1100f3907167b2,24,b6799304afca9ccd4f46c82df9d531d2,3
6614cf695d1100f3907167b3,24,B08P2D3HF6,1
6614cf695d1100f3907167b4,24,1592869629,1
6614cf695d1100f3907167b5,24,HAMME00000024,1
6614cf695d1100f3907167b6,24,571142745,1
6614cf695d1100f3907167b7,25,9c9cb64435e7a35be891583c80ebf809,4
6614cf695d1100f3907167b8,25,422746d2c17ddb51ce4b7d69567cb3ba,3
6614cf695d1100f3907167b9,25,2a3c2f9e43b57006f31a452981a4e083,5
6614cf695d1100f3907167ba,25,41e1546fc1109939a5613dc45f158cf3,5
6614cf695d1100f3907167bb,25,5a85c649a1b4a31ba19d078cfa6c3d77,3
6614cf695d1100f3907167bc,25,c7634c193572beae52caa46f7cc9c9c5,3
6614cf695d1100f3907167bd,25,c1cc398e8f53712a176482df26054f1f,5
6614cf695d1100f3907167be,25,02a033f5a17a277a59e2eeb0d8c85894,5
6614cf695d1100f3907167bf,25,B07GJKCW19,4
6614cf695d1100f3907167c0,25,B07PSVF455,4
6614cf695d1100f3907167c1,25,B086RSCM42,4
6614cf695d1100f3907167c2,25,743216458,4
6614cf695d1100f3907167c3,26,62613aab30c6cf3f14baa97c39f3ca3f,3
6614cf695d1100f3907167c4,26,02347c613482d384c8033f223a65ea53,5
6614cf695d1100f3907167c5,26,ba4e335e512c2c8180ef9f99ab38c50e,3
6614cf695d1100f3907167c6,26,6e72f866494ffb336308d22fe42b7b45,4
6614cf695d1100f3907167c7,26,2fb04f782975c1713f24cd92cff99b97,3
6614cf695d1100f3907167c8,26,e7c355c01f54b8e826b94b47eff9ba9d,4
6614cf695d1100f3907167c9,26,ee421e8aa23664dc393cf09d9c81d08f,3
6614cf695d1100f3907167ca,26,1d016233a79c98fd21eb8db2fa5a10c4,3
6614cf695d1100f3907167cb,26,NYFOBKU000004,3
6614cf695d1100f3907167cc,26,786005998,4
6614cf695d1100f3907167cd,26,NYFFRCN000098,3
6614cf695d1100f3907167ce,26,B07NCMGJ56,2
6614cf695d1100f3907167cf,27,4d67539ca03d0b39b1613094973a09fe,4
6614cf695d1100f3907167d0,27,f4c6ef72347dbd3b77b8ca2e0066e766,5
6614cf695d1100f3907167d1,27,96d9d1ef699c6abdb05daeb15f74e4a3,3
6614cf695d1100f3907167d2,27,d807995a4d28f4d512c6b02a8b8fe4c1,4
6614cf695d1100f3907167d3,27,af42354110bd367c6058033cf8d1879a,5
6614cf695d1100f3907167d4,27,11e4e7dfd872e92b7a85cadf06226fd5,4
6614cf695d1100f3907167d5,27,5f6d72e3c875126e7486938cfa801730,4
6614cf695d1100f3907167d6,27,843fdcd3c9f9562028e2c4483f54b539,5
6614cf695d1100f3907167d7,27,B08GYC7YC6,4
6614cf695d1100f3907167d8,27,B08DV3ZRS3,4
6614cf695d1100f3907167d9,27,B08FMGP22P,1
6614cf695d1100f3907167da,27,312971346,1
6614cf695d1100f3907167db,28,7c471a01522a77d0cb49e46111e0621f,5
6614cf695d1100f3907167dc,28,524e7945349d0c46ee1091184c6bff69,3
6614cf695d1100f3907167dd,28,f6d9d21894c5eb22a3fd36eec11fdaa0,4
6614cf695d1100f3907167de,28,c5b93e6a0b8a1cfb02bd0032988043ec,5
6614cf695d1100f3907167df,28,b'\xf0\xb8R\xc9&\x8cO\x98\xa9\xe0\x01\x03\xba\xf5\x93\xe4',3
6614cf695d1100f3907167e0,28,fdd1832430dd90851100b91f30d436e6,4
6614cf695d1100f3907167e1,28,68a43cb1699a825fc6f598b0b300fdc5,3
6614cf695d1100f3907167e2,28,3ddf926486a4e4fdafcd64dfb4aecd8d,3
6614cf695d1100f3907167e3,28,B096RF1QJK,3
6614cf695d1100f3907167e4,28,911104542,2
6614cf695d1100f3907167e5,28,349223562X,3
6614cf695d1100f3907167e6,28,8807813939,3
6614cf695d1100f3907167e7,29,4c443cd3711e37f1e1c08560db371f6a,3
6614cf695d1100f3907167e8,29,2f92ca5061ebc2d3e998008408aa6827,5
6614cf695d1100f3907167e9,29,a9a2783b361ce1af6e01129d1b418ad4,5
6614cf695d1100f3907167ea,29,e1c2b6aa8735a8d858c20678992aabf4,5
6614cf695d1100f3907167eb,29,b94cb4ac7875d151010262b6b57cf7b8,3
6614cf695d1100f3907167ec,29,6c6c0b30101efd34bf18b92d4a15e9e2,3
6614cf695d1100f3907167ed,29,ed23eac8181bc10023d0f0f4c86537a6,3
6614cf695d1100f3907167ee,29,57c0941d811fb0c16acf5feeed6669a1,4
6614cf695d1100f3907167ef,29,679727299,1
6614cf695d1100f3907167f0,29,B07CYX8TNG,2
6614cf695d1100f3907167f1,29,B07SRK3X9K,1
6614cf695d1100f3907167f2,29,345388593,2
6614cf695d1100f3907167f3,30,c79be8182ec4140be079e20f360c6a80,5
6614cf695d1100f3907167f4,30,7eafb95045ee8d51baa62bac486957ad,5
6614cf695d1100f3907167f5,30,2c349a48dda9ed1fb9da73f11f69fe0e,4
6614cf695d1100f3907167f6,30,2a1187451a8dea3f081f22c257fca627,4
6614cf695d1100f3907167f7,30,1594077594fff9655655ee3d786117db,5
6614cf695d1100f3907167f8,30,d094a79dbe43aef25d7cb4f3a30ec8a1,5
6614cf695d1100f3907167f9,30,8983edfaaf5bcecc0ae5e30e11023aa7,5
6614cf695d1100f3907167fa,30,05402d70fcc51bdd978cbb3527630ec5,5
6614cf695d1100f3907167fb,30,B07P1SZSDN,4
6614cf695d1100f3907167fc,30,B086RS25K2,4
6614cf695d1100f3907167fd,30,B06XGCP7DL,3
6614cf695d1100f3907167fe,30,B07KXF4WQJ,4
6614cf695d1100f3907167ff,31,74ff9f96cbdcec025fd3bb10545b7502,3
6614cf695d1100f390716800,31,65c83efabb2dac8292271a53dd18c241,5
6614cf695d1100f390716801,31,739076caffcbe14fe69ac9994275747e,3
6614cf695d1100f390716802,31,4461dbb8621cb37701a884598dee6311,3
6614cf695d1100f390716803,31,b2c78552c632e28ee16a99ad14fd1330,4
6614cf695d1100f390716804,31,bff4b717180eefc984429105af0cfa8e,4
6614cf695d1100f390716805,31,acbc3765aa72a1ca26936597a723f0f3,5
6614cf695d1100f390716806,31,6ee7839cbb468a6f5d03d0223ca17c73,5
6614cf695d1100f390716807,31,671725254,4
6614cf695d1100f390716808,31,B077XMW6ZD,4
6614cf695d1100f390716809,31,B00K1WBIMQ,4
6614cf695d1100f39071680a,31,752816500,4
6614cf695d1100f39071680b,32,fbb3dd5666d96d6f33dc05e8ef36c966,5
6614cf695d1100f39071680c,32,4eb310d8036e0ad23dd0a968de4aab3e,3
6614cf695d1100f39071680d,32,c0b2f8b41d4c0aeb5be8b262063ff0a7,4
6614cf695d1100f39071680e,32,9e125ea0b3efa7925761516a0ad91dc5,3
6614cf695d1100f39071680f,32,ccaf29281e8717e4883d191b875427a0,5
6614cf695d1100f390716810,32,263ef8c3436ea0a30d74c9e0336fd48d,5
6614cf695d1100f390716811,32,875b04cdabe02135980835f851184d82,4
6614cf695d1100f390716812,32,c9a5985271d7599510c7f8752dc59300,5
6614cf695d1100f390716813,32,671038311,1
6614cf695d1100f390716814,32,NYFTITA001331,4
6614cf695d1100f390716815,32,B001HTODAQ,1
6614cf695d1100f390716816,32,B00MYFE9FQ,4
6614cf695d1100f390716817,33,5dbbcdab24fe1290caf829d101ee2c8d,5
