user_id,product_id,rating
14,4dcdafe388ad25259733d79ddb2485f7,2
14,500b495ddd3566dd073c30abd246faa3,1
14,8d6085376bfef3ca114091a3808a8395,5
14,29b2140b891dfb955af3d84f27dd74f9,3
15,45bab929d09a638b7cacf67cdc173091,4
15,52d4151e5f3fb0a000e3e748a48b63fd,3
15,c1a6c867a9a7e7af23f6f0cd5403420a,1
15,2d14fe61a02de42e703908ca347ec875,1
16,de9b6a242c990a28472663dd62012683,5
16,ac142f965ec0f1d0915246327a1184e1,3
16,87366a8f9cd8179fb7fe9021e9a2d2d2,1
16,63aabac0fe0ace7d0faece3e579d7985,1
16,d46660b55a08946470ad78c7ca10be7f,5
16,c265967d9559bc32c566409b458e306a,1
17,406ce50d5ea33c0ad82f787f2697cc30,5
17,500026cca3cfc5802ccd2aca30120326,3
17,0173374f91feb93b2fed77eb2441ac79,5
17,d80590876c13fbed734af4c2566d6f5c,5
17,ef4dded3479cad2820c0cc2acfd3654e,5
17,265519308c9222bfd9f452aa77e9baab,1
17,42e5ad9583aa3b6fe99b0c40a0ed646b,2
18,8beb8e3fe3f7b655ee46ea99bc356fa0,4
18,00715e7852e1e2df00693843a2252deb,2
18,9dacc71032a012d17da61febeafe9df7,1
18,9c5bd7c3813f7bd700d9d993d6a2e563,2
18,c61d13a64e7d6a1974e0926f7494a403,5
18,0a67b067a15e24acb24921656ddcf435,2
19,2ac8b9709de47c8bd6d0a946a7f3e8f1,2
19,a508c6f66e5bbbb9ea196f64f12cff69,5
19,ddc6c0023b31c9d0f0ab112fcdd18c00,5
19,426827a99c57427db4e61b801fd4ebfc,1
19,88165b349420bf28bdad83d297142e86,3
20,555857e812f5d48195af0f70ea1ad934,2
20,7cf10f5c2ebd6be1d009525730504f16,4
20,fae65b04fb789a83efc454b9b2d26787,3
20,13c4d700421864d945beb121a64cf423,3
20,540ffa636352e4fe4df95a6ec7893c3f,5
20,4df4fd8946e7a323ad0795c00316da68,2
20,b94cb4ac7875d151010262b6b57cf7b8,1
20,ce715077a1383af6150fc4c954c111aa,1
21,310c2a120be44bf44e4acb74d029e61d,4
21,4e20237be2d6064098bf10f0cf9613d6,3
21,0a1f66601ea22b6f01e75284b600daf0,1
21,058dd67d65a37ffc2e5d6ee29e74fab3,4
21,ca04e499ad2209fc552cfe9c0f1159a8,4
21,67994f56e680e0179948daba3838eef5,2
21,5eec09135be2d6c6cbf4d29a32f903b2,5
21,9085ed4d1616ed9d94c74b22005058de,4
21,8f2a270dbb4af34bcea1bb83a6b430ae,2
22,af3dad3a794ffba7ff6851602c196b6b,5
22,caaf730d03071c4edfaa5b6a3c51d471,2
22,ecd5c9c1124b4774866ce85bed994c6c,4
22,883027134460f33d62539726df59d12b,5
23,ade52be976ae837d5ab0b5f67bdb3cde,5
23,18da4540090d85465f1ad08724676888,5
23,a948d83273e59d836d89c933cf1a6005,2
23,064737e60f15ace354b84578f8a02991,1
23,a6a0a38e3451334fe0c7c17fdc6ad2cb,2
23,832606af07f1918d263431e270036cf8,2
23,60d5d48dd337527dc6fb258893cf26d4,4
24,e23b1329351111b6c65021a92d6bdb07,4
24,029e78969823577c35f7b4d054ff7af5,5
24,7ca49fbfbf3380e9be04bd3ea0b992ee,5
24,d9afaacf7c91e8f9c1b87a01df3feecb,3
24,f20885fa323549b6f49675baa9de0f9a,5
24,8dabac4d768955182c8ec4e0c753bd00,5
25,31654f439713c0611441056bbbb2c2cd,1
25,118638eb1b9a9493915adf27a01f90eb,1
25,003defbf0a8c591f05390c01322543c1,1
25,265a876cafb7572dd2b2d18ed85623a8,5
25,d12e883588a94c6b281d7062521dbfec,1
25,d2235c13967ccbde0cfe67cae74ba866,1
25,a816f89664709d1401346550a51316ff,1
25,f6d2616746283de5cd058f89cb922f91,3
26,b7ff4a293a12380bee9247e3fe077e96,2
26,b29a2c59663b7596e7498c875d38e661,1
26,319607185256c374896a572ed52382e7,4
26,92fcd0b219c8cfcdd41b3e20198609c5,1
26,e72bdf84d95a3599b24e4bcd19049c99,1
26,59c2f3cac4ca44bb4c540e8ad1812295,5
27,13b26e6348f33060f92bfa9b309e90da,4
27,ce8029f5d8f4a4e0f99ae6187fae74b5,5
27,aeef218899bc5b4ccfa6c734fb74c1f6,5
27,8f133fdb36f61c61e158779121e7a863,1
28,5d2bc035186410feb8a74d3e8b177dfa,5
28,0b9df9bc7f554b556776ce0cf62debfa,2
28,e5efcae0a389bfdf78b6f0b0235fb9db,2
28,23fdc5168129473a87a149ce5860fb20,2
29,0dc9870f1a602b7b4a90b7562b32e9f5,5
29,85a56fb8e9304189eb8f2de75043fcf9,2
29,58ec10fde28e528c32493a5e373402f9,4
29,354e1c6983971f82c0a9b3c587776eaf,3
29,9e63657031884500b47a72b71ffde790,1
30,265593fa0ecc61e774d5de84de4305da,3
30,dc74012116095b9b3097b5af118ab44b,5
30,02347c613482d384c8033f223a65ea53,3
30,36448adc9af03765c4067a485717f5d7,5
30,0cecf2d3230f7b4ac053ef524015a7a1,2
30,0bff6416c2b7ba1275f592f2f24c99f4,5
30,3525688f1981cd62b52428710f4d0dcf,2
30,a06a272fa6f90439b2667c2397577d1a,2
30,b6db520b0b16a21614108808dd5ff6c9,4
31,b3a104c9dc32ead9e4cedf136cb4b278,3
31,5897783aef369105ca85cb65c104cd59,4
31,91e7462d0d41ff78aae8ce81bcec3204,5
31,1d016233a79c98fd21eb8db2fa5a10c4,2
31,769323fa029a147edf63250f9c781d8c,5
31,6d1bdd8da0d1e1df4e2836df333b0d6d,2
32,095ae294da7ecb5376b4c8aa6e7a43ba,1
32,e5cb592aa35346dac65e174cd16c55fb,5
32,07297b2bd6879dd8b3cee285d6967edd,2
32,3a83ee2417e54c4114965bc4453af9f8,2
33,b8d73f427f5e20da5d33ce14240230f6,3
33,9f518a487492d6e278945a94d5612657,2
33,be8768f6300bfae3424a5f0c22e5ce10,2
33,1eecf85087c532740b23de32c45fcc5f,1
33,b558654e47e0b1f28ceb5dd1db6ddfa9,3
33,23072a406b6b06f1348b6c8064f04d0f,1
33,511e30e11cc0e6ceb1e7bac08664c32d,3
33,56f4f2035b57078209748b9a429bbb50,5
34,2c3b97e01bb59fed4f9d93cf931d162e,2
34,874ce0cba55fda18566ea14299c19cb9,5
34,78347a9af5fce9275b2b9d405b4abbd0,5
34,45c2bbb65ae593b1b8b5e4edb91dd57a,4
34,a40e9015a9a0c93f9fe03f3da647f343,4
34,21c0e986474117e7f5ab39116672bd01,3
34,af3352e0952dd546741de1416f79af5e,5
35,b3bf0b02fb0a87ac2956af37113d1340,2
35,db306bed95f0c66a06f682fe57400e98,3
35,b62abf10713a56bf5214056b46bdd376,1
35,ff49e6a4d01f134f0cee0bef2d70ce23,5
35,52dea3df9b3e26136dd2d2ffb6af3a53,5
36,b9b0be3285447181da0fe86a37dad1a3,1
36,70c2757d18ef51d932f1a2d46afe1d68,5
36,f6a236e39ff72955323943d7608523cf,2
36,8889f0408bc1d94b535451115eb525b9,5
37,d8b950fa97c89b5493eb8704e60d72e5,2
37,57351361c53ed5b118c6cb2f5ca687a0,1
37,83e1df7906eaa2373b7d8d0c825046a7,3
37,7bf30ec90f2ce829a22bf55cba1ac5bf,3
38,ff92bb5c0e18a95dd5f6128ac906fdb9,1
38,58b88ee0e7acfeece2811bb74eef03d1,2
38,af38f2d02f8b4eb9bc55addc8bbdac29,3
38,8f7ce7ce7c7b3d58bc9a2e7398708265,4
38,9d9e7967ced1305379147561a8f340ef,3
38,403541d982fb9925ec6279bf0370f334,2
38,8011ab02c41d95e3087bbb4040714118,1
38,288b3798f4d144433fd098cd3ecc8721,1
39,363943d4e3a1803477fa8b5c52409cf1,2
39,30ea6757e6b3241d78c2078e3b7bc682,4
39,b0fd9e3d337b644728b889b54357149d,4
39,da921324b4cfe735a1ce835dd46b4456,1
39,69fed7d6306a8e91bf3729d0208159cd,3
39,c2928dbf9796ceba44863a2736afb405,1
39,74837fe27e9f53fbafd479a1ae5f34f9,3
40,a5c1ac3116469db96938317b4ea16a2b,4
40,8ef1b0deb5eb95040ecaef797a5d7efe,5
40,cc91d2b941d4bcca4dd633ce4036b62e,5
40,adaad11c230b075d930d1ac8261ab2df,3
41,d185f6547e7ac50e0b104b9df8c0c6a1,3
41,a1d537f8a7f5e9cb03593dafc48a2975,5
41,24652081f3f5b74b6e57c5ca72dc8e53,4
41,86c4c70123bf8aa9e57e2e3e459f34d0,5
42,1accc7084b0788df09ac18eee7fa4e7b,2
42,de9b6cf947d5e4856a2215ad5d24415c,5
42,53685c8a71a5cdaaa331a9fafd43b650,5
42,ee93fb52dd47c886c969ea95421ada65,3
42,7d12f3a9135c6d56feee7cc3eeebfded,4
42,f62e94b3eaa1cd221f7f60877967712e,4
42,a26b125c67d41fd194cf2f5fdabb6676,4
42,c51757bf40e5997ccfe6c689a4247822,4
43,17613b9ed88977175dae7a56ac633aa2,5
43,7b6cb53fe1d4de295141c2def082c3b3,4
43,740bd4b723489e02176801c9c70fca9d,4
43,dfc394889438682a5eb90ba0cbaeb9bc,5
43,55259e7b18b0f9c485d920d401dafed3,2
43,09ac78291910b4cce907ad2a919a04ed,1
43,9aa0489c0590774b8429297bdeef1d5e,3
44,aa58bc35a6da32156fc1a2f32e6d888f,3
44,afb832d29294223b8c69d91a7ae05016,5
44,843e3fb3a9360c4d94e7800814486127,2
44,a00a282cf82a5a38db6849bac6864de7,4
45,086a1672f2cf1e7bac274fbec7be36e9,2
45,670e3b378de6d0a61b18c63a1eb9aaa6,4
45,76cd3a9b8a05103b70fefe3766459d60,4
45,a1900f02822a809a83d5bbbac1468867,5
45,d71d3bc85e9d366b8675ba32219c158a,1
45,101812810730b8a21e4b7f37ce0f7485,4
45,64f61ca1219f6f541dfef995558db58d,5
46,af2af50d7bba09dafc31e053db63f659,5
46,e445b3013605b075f00d38a17f672c46,1
46,1e4f2fe00ff6b5efc25bf1107fd7fc63,4
46,e859a1d84c4006937b28eb63271265e2,4
46,8e8f21c054563e40edc26a68eb42f60a,4
46,1e75e2259d54f266fd8d19581822e23e,3
46,c03a7b7230cc5f07749d557af686d5a7,3
46,b36591a5b65fbeab4c5f32574abbd72c,5
47,cc9f8ac48c5b6d1e8f14620cadf71e0e,2
47,d695d832e57217f16f48c94ec943d0f7,2
47,30fc518c33c0ad8a2255404ba2265ef8,4
47,dd57a56a5b7f7bbd95cf6509a36aad2a,3
47,05df12d4e39a952ee6bfc5340a11c617,4
47,5a0188ab282aab4ec25f9ac6af46e4bb,1
47,1c4de64a48a4b5798c3178d7c9a7bc4a,3
47,86ea5f61e2dc6922024aa2a5e2a414b7,4
48,468c198d935297386fa5c32fbbec14c4,2
48,b7bdc4fb53c4041d650f1d77ce3577da,2
48,850ee77bdfeef697b124b657e367c143,1
48,299d077fbf7737f44cf429958007b668,3
48,8bf4b3c5a97a9cdba629520eb9134626,4
48,3abfa485217693ed3bf20110e1e3f2d1,1
48,450900472e6ed6dfbf52ce122d48f719,2
48,a1829996fafee6780511930213f123d9,5
48,8125cfd13ac814a5592a98b5b7463eb5,5
49,8c4ca592235b69ff9bed5dad5f67e1f8,4
49,325c46160aa91973d43f74d2821eeff8,5
49,7b1781172e4b65ecfec72f1003db0184,3
49,4fa8385f23a22da22feec0436012e393,1
49,ae9faea4d40d7d2395783509541b377d,1
49,f5190c36f99da63b55194291b1313e3f,3
50,c23d2d7751a14a840994fe792ef5c039,5
50,ef8180beb63a17a77436634b2ba18a4a,3
50,8e932ffd978b0e82e0756ca76108b464,5
50,cf51549222f0b3320ec064b2c03b02b1,2
50,9149a51c5320ce7db21e0dcd27cd94e2,2
50,ac0c872a87f412f56cb4014e6acb19bf,1
50,7d80e146c4d9b9b8bba588ee57e93feb,1
51,970cd1cd2125afb634461e810ff7f871,3
51,3ccb819eba75ca75301aa501acb521d4,1
51,95896af9a99fb58bde62dc3d95b7c430,5
51,3342ea972f14bd7e07325889aa36ce13,2
51,46a050941895ff71d8611beb95835233,4
52,cdfbfe3c3455d833c5f350e8fb8ab8a7,1
52,6ae0aa9f6807389f7e97202d594f7775,4
52,25894588bb6e650a60e892a749778f21,4
52,bdc1da9249d354e7026e2a21c0c939fd,2
52,1b901ebddf2426682386f888c21b3fea,2
52,7321f18fd0098b5a1d044a4106624d1e,5
52,cdb7c25005392284a8c4ae0ae67a55d4,4
52,38d15528152c75185bada8befb214c98,1
53,92197b157d0ceb497a52dbd30fdda445,4
53,288c8fd9c428261b6d39bb5155dec840,3
53,3288100bddb935e7af9ace0496925b44,5
53,ee4f7424fcbf4e3767bd0018e4c3e1d3,5
53,ce999ed5df871d4dd27175a272265cf3,1
53,1b164c1909e86119defe1558319ec37a,5
53,e7ef999c9950e17a5c9356da9d314047,1
54,b89938e89ba089975aa0e4c00bc99d00,2
54,67618461cb0d745f7b74e0b5ff2d08b8,4
54,79fdd9089194db6f276da8f18d25dfa6,1
54,58284267df8a5ca72938a228eb6bc7dc,2
55,4bd5cd35fa48c84fe4496e7862ae5560,3
55,0a369def7c5324420c12d74ee0bb0b1c,3
55,0c6769ffd3dd22245c888e5e9113eb3a,2
55,99d3bc3187404c900f00d7ae93040420,5
55,f8be834ac3d69dd71dcde215b308a38d,5
55,0a67b067a15e24acb24921656ddcf435,3
56,d785cefb1ce02ad702fea363be9eba73,1
56,6126c3874a75eb4efc8d6505acec65fe,2
56,dbc009fce6fb3cd3e907ef6eb66727e8,1
56,467504f7749a22737ba134d187b0dea5,4
56,aa68efef5fd09cbabc55c3cde4210a9d,5
56,b92f467302d27d13d80de4f3778ace98,5
56,210556ce06745bafdb69d17623f1a63a,4
57,3d69d90fd9be5245ba09dca1c19b5e6b,5
57,b3beccb4bc9f5f93e4c490603e4a3c2a,4
57,40d32e8dde1e0d2f405a1cf18c401d49,4
57,5103258d888386859b6d64a0decddd50,3
57,c8550a3d45dd97c9945bfdc73ae4c7e3,3
57,1732e7ee92d6415d7d11ff0e7f11155b,5
57,7d2604da54fdec649c10fa9a40525d8d,2
58,11a988a5d4aa147db6333129792b2892,2
58,e807db86bb7cd479386e4f774c5026bc,3
58,375340a88dbfda7b4f3ac5a4e865bcc7,3
58,c346697bc078c05e329e0e33b83c0de0,1
58,e04b49f6064d8f5384c5e876dd325668,1
58,128da43664e0338f6e8213348b12df57,5
58,dd3bf01249131ab014aa3b6bdf3309a8,1
59,d6f0483c916b9daffea1bc9e205ae4a8,4
59,83734a4d169a93eb44258ab4a4fc23c9,2
59,05842bd0f88802fb2992eb6cbcbcd3c9,5
59,03256b1b79af902ea6c2d935240476b4,3
59,a7a21a6b83ba70d2910c44d73b6b7725,4
59,d0c7f32cfa0a9a139d9561d125aeb6f1,1
59,23cc6fae7c7e8d489417c54c4bc3b288,1
59,d74499f03a7b57a9b469898cc7cda97f,2
60,45c572167b4655dd0992ce479d739250,5
60,7e1d4cbb84a9b0b99f74ab839da700bf,4
60,ef41977e30315800de14439c82c63f90,4
60,ed10346fe5129459545b6a7462fdca60,2
60,2cba37cbd9602e5ace20bdd956b303bc,5
60,38fbd0ba72065d07da24455ff03e9f52,3
61,1e4f2fe00ff6b5efc25bf1107fd7fc63,3
61,e28b7e27fb323442411f338cd9de3a7c,2
61,a047a3c2aa91a3d30b71a97e14b0aacf,5
61,b880955546c59227da44e051ec9937c3,3
61,83fe3b2fb022b6e5512dea5969e4c152,2
62,8b205983b35a7751fe26ac6a2bdf0fda,3
62,9ee81f91064e328f8d9f032d1a00fc6c,2
62,66d6b4d433bdd3ac8de21aa7b4dd63d8,3
62,cb63352c657df39c871c7cf9c31a3a71,2
63,cc5ef7946bc62faf12bd8e0b32105f09,1
63,587d0104c451c68e8d885edaaa6e71bc,4
63,de676f54e914cc580fc8c5973e8fc0f0,2
63,f1b17deb4d488a36744ee40fd2af12d2,3
63,fef218427b631f2933898a132ec37708,1
63,8d854df67a7d2cfcee3426051b26aa93,3
63,70f736c95aec58fad1d62b178f5dab32,3
64,def41984a2f562573bfee5bf3994e47e,1
64,8fef5093eb479b4d6e57e9da43a7f2c6,4
64,4c63c213190352c4ca32ee3f19a9f80b,5
64,62771b9c6baf55d01bc8bfe4b3db1df7,1
64,db306bed95f0c66a06f682fe57400e98,4
65,6bb4d76a0e0660f298a0ae2504020f7d,1
65,c71ca6ff0c9f54d5aad7b688c2aa3e1a,3
65,7fa8120c77d7058b614f9f88e60880a9,1
65,3abfa485217693ed3bf20110e1e3f2d1,4
65,96297490ca207cc1603491f374f761ca,5
65,324e116766ba8a01f64d7cc011bf7979,4
65,e6915fe35cfb882b28155c2d867aa59b,2
66,dd68c0240fee00d3433d6c8dba1ecec1,1
66,d9128b943775533a855a2457eb1e3401,3
66,2a032d122f2636fd80d8453faac3e2e5,1
66,fc8811095c3c3e65479a508e8e4c7103,1
66,a7cf0bf1956801e0ca5260bd8e78eb16,3
67,04f804474e532a1bba01f661c6dd1f94,1
67,8ac787fa747733f5b4163f618d0dd00f,2
67,86c47a4c3983318b73cb1c8f858eb2e7,5
67,1d5542566062217608d4be3efd551c61,1
67,f86a067fd206f1e5cd46340888cc64e1,5
67,01bef07c226685abbc3e49eb4b006f47,4
67,34815f95e48b046cb55e4c1dc0ecb483,2
67,ac2bbd357b52d0a8d42d27ee3eaa6037,4
67,655d6a86d569a686be549cd34ebc3d9e,2
68,48d3a4eddb45e6ecbee4b78438846baa,2
68,e604fb2982f1a80bd6279672ca0d2c80,2
68,7833d52f2f6132070c5a05730308327b,5
68,925b0af4625bc8cc5df39b033f5c14fb,4
68,edcd8552c6847028d2be4769aa03d52b,4
68,285a486ad1c7e06a1a9feb8ebf43e006,3
68,b0480d74d90417eef5544795c3afdbc9,1
68,bf6f6fd48e4a986b6eddef6cae25487d,2
69,042b160416688dc32d3e425c748cbb35,1
69,e71d0e92d259e0dd4a75731832b823f7,1
69,f4e5c1c366de996a239b2b6039c8ea7f,2
69,fad0d6f1b244a67cd8a5358365406570,2
69,cc5f508a1cc8d6f350c7bef020b3f54b,4
69,160a5720365c42c6d846e98bd26214a1,5
70,d71d3bc85e9d366b8675ba32219c158a,4
70,e373865ed646dc618d4173e3f5eeb5ea,4
70,d0bf6e568e7918189f726a1b1d1d9378,1
70,6f06d7a13bb01741ac54d0e6cd98696f,5
70,64542194b5e0114e1032b67380af2934,2
70,e2af5b82207e7dec14906090250eda6a,1
70,ff09acf412a4d6277345698d6038909f,3
70,c949ef031c46d67ffd242ff21d7fcbec,2
70,4a7000e32560e937457feef6ed64acbc,1
71,ea8155754d2ac1a198676ed77dec4d12,4
71,42f08580945e07c9fa36b4b7a579ae2d,5
71,24ac81da90cbfba192d918ef9ab43ca4,3
71,cdb42c323f1b0d809fae236783a38c39,4
71,442073b684773539900e9e3d83c269b3,2
71,0febdb7595e97120eca986ae4da69495,2
71,c7aec42ced3193109e7cfdcddcec1920,3
72,3a3803fad64465aedc7a0bee668da4aa,1
72,aa65994789a193b4822a48ac566bd4c5,1
72,4c9eeb449d7e4e7355806c61b5cc988d,4
72,ae982cfe0f9a2bd79c7ce69401e27747,4
72,e1af0e686bc47292594b624ac9371568,1
73,b1cb0a8f8401f925ce37e5819d22d020,1
73,eff4ac46812019e9b1f4490f9a27514f,4
73,46e9362129368c1e540db96e378c65fa,1
73,990b874db6d0d2a6f667b2d23e3724f1,1
73,ffe6668cb1ad1220912422891331b568,2
73,d52ce7d88fb54fcf66e5a0249cce3cd7,1
73,ab5587bf05a790fb3ab442ca81a9e6f2,4
73,c23c47f210bcaea1b83a48a89894112c,3
74,715c38d49b8072b42ed69a2d4597f058,3
74,18f04d4bcb31dafdc887b34f2c48048d,2
74,199f62b7cd785951a7670cad94899225,2
74,c3d534c46994e4ce309434a52022b8cf,2
75,b13b254af06f0af04915a9b636849322,5
75,5086b761cec7b93b0727368482950c8d,1
75,bc4b1284a25486a4e25cdfe77f23ec25,2
75,5d6f43094b8a6e80621a1d160ebe8a75,5
76,f28b8021ff606d1823c210d3786bf823,2
76,10801e1b6ef7e39eb8875234a49b7d70,5
76,f2554b1713d3629a996a35d4a788fdeb,5
76,7ba66d32326b4cf2961bf673033aa462,1
76,3555d21db269d886e34179815fe0430c,2
76,1628599e3cc7129a51574b0ed2116d95,1
76,f2934f359e0c9835759859b8cea01b65,2
77,ea3c3f8f00ca7864d6ae1915489fa80b,3
77,d9e6a6ae58b1c05a37eeecbac71f61a2,3
77,8b72c9f54570aa49c213e5be3b9f2e86,2
77,c03a7b7230cc5f07749d557af686d5a7,4
77,6b19364431e1cc2499070a7184efd63a,4
77,9fa88b3b2ef87ef8e0be04a2145bc403,1
77,a2ed812ea9fc07e46730d93ac2932d08,3
77,d9809a6fc787570b33d9f44c5d4e1415,3
78,b27741cc8e67be4fff1480ae71b619a4,1
78,5d9e177ed28d7a7002382806689e4c8b,4
78,ae982cfe0f9a2bd79c7ce69401e27747,2
78,dc978ca014797c7f717229e88dcbbd08,3
78,8ec04707ae69b692605f956ba756c495,2
79,a814b33526a56de8d8b6c35722267176,2
79,1cbc9f63ff9e2de539782f5e65b71f64,2
79,acea59bfde8cac71a669d92e49507b84,3
79,35d0e484bbb4687112e52071376dde6b,1
79,7541976a6048b4191f3d3f7df56b869f,5
79,f134a717041b0e1f72a7e3130f45549e,1
79,97161ffe82d6bd9c701229fcdcc347b5,2
79,c64c2ebee5ab59a47bc880ff92a03d2b,2
80,bdaaeb8ad04e9aa6af0c701cf047a7d1,4
80,d730ccc0fca527f2e8990e3909953e21,3
80,e55b83328debb67f27f7cccb8a303b4b,5
80,cb737360c3f0029eb7301631696323ee,4
80,ca9ddcacefb3fbc7074be0791acfe5b9,1
80,49189357316259ab7eef1feb8565e9ff,5
80,40527cea26bc7ddb88ebff961121cafe,1
80,8beb8e3fe3f7b655ee46ea99bc356fa0,3
81,00cb3b80482712567c2180767ec28a6a,3
81,211468726467d1e9ece587665fc1f1f5,5
81,0d09c2e1ed5b6c394da53f686f7f531d,2
81,393b3f508e4f5a81ac5ea6e1e550ecc9,3
82,ae9faea4d40d7d2395783509541b377d,4
82,cc19e880c50fd109ef1e44291962db43,3
82,5d53f74154e21b8dc9b1eeaa30fa234c,5
82,7222216e772732a8b5af40510d425041,1
82,c33821fdcd0c29ee5663dcb7c98e5c83,2
82,383fedcb4f1297a505e33c8d8c1dd284,2
83,336eea949400626dae576223d5ea9b53,4
83,1336e27ab3d93db13a6f80d4fcdc36f7,5
83,2ee73efa63326bc2e7435ab097f01048,5
83,b39704af4d88eff0de3477630ba0d50c,2
84,65d6309d1a6ee390d346eba9467c8627,2
84,a4fb8716b40e8f3fc2eaac5221cd6623,4
84,ca8c8971d0871276d14963fbee08acb2,3
84,880432efeff6047955c5434284500086,1
84,5a2f063dcbea9963c1d3fdd85e28dadb,1
84,15d9dc31949b787083d1a997fe02e818,5
84,9df4aeb81bd946802c7eece6f597ef91,2
84,8da469b5605aa1c3bf54c669eec4eb8b,5
85,b62abf10713a56bf5214056b46bdd376,1
85,8dd5f6f1e9ecc8cbc343063a5f3e7339,2
85,1b651215b5afd1c8784e9fb0a8334b25,3
85,18d8a9c94641b976d4e738356077b629,3
85,e31add8f6f6b257b6477d7c5375dcf70,1
85,ab3c401609b748bbe5bd20d40f8e0392,1
85,717efb54ea2d0b790b59287fed4c1c4c,2
85,2c9f14425586e21823f60a1c9f1d89c3,2
86,2c67595257877b718e8f988dbf623325,5
86,eed93d6ce56aa983fb63a007b70565e0,3
86,e64a53366663e381be58e165eb5ec782,5
86,39f9857362c11067965583f54344515e,4
87,c1293e9e7393a33772f2d90a561069f5,1
87,ca8c8971d0871276d14963fbee08acb2,2
87,512c441289069c6e6215f9831a457bb3,4
87,d8402c394d7f64691950e6fc97c8a366,4
87,25d286a464a55b5a1d1c1c33c754dd3c,3
88,5cb3fc94c512fbe08be6186e85e29f49,5
88,5ed72711ae91219fbb247211dd037675,3
88,4b8e2d880c73646db1dba845a5f98541,2
88,0686c039e05f019eeac25c919f83a94c,2
88,bd7e24b43ba8a763eb5fad81f7e6bd10,1
88,046db3cfcb21f119bd9b9c7ee717a216,2
89,135eb28eb79737354709dfc96a851b83,4
89,27a19769b11ba399ae4dbdc5bb5489b7,3
